SORT_ID,Company Name,Location Type,Ownership Type,Dow Jones Industry,SIC,SIC Descriptor,NAICS,NAICS Descriptor,NACE,NACE Descriptor,Exchange,Index Membership,Auditor/Accountant,URL,Address1,Address2,Address3,Contact Name,Contact Title,Contact Number,Contact Fax,Contact E-Mail Address,City,State/Province,Country/Region,Postal Code,Phone,Fax,"Sales, USD","Audit Fees (Including Non-Audit Fees), USD","Non-Audit Fees, USD",Employees,"Market Cap, USD",Sales Growth,Employee Growth,"EPS, USD","Net Income, USD",Net Profit Margin,"Total Assets, USD","Total Liabilities, USD","Beta, last 5 years",P/E Ratio,Current Ratio,Debt/Equity Ratio,Debt/Assets Ratio,Return on Equity,Return on Assets,Symbol,DUNS,Business Description,Bank Name,Selected Legal Status Categories,Hierarchy Designation,Ultimate Parent Name,Ultimate Parent Location
SENDJ-1_00003894,"Jšrg Krau§, Frank MŠckler und Hans R. Schšffel",,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.kms-kanzlei.de,Scheringerstr. 2,,,Jšrg Krau§,Management,0375 274820,0375 2748219,,Zwickau,Sachsen,Germany,08056,0375 274820,0375 2748219,9290699.0,,,81.0,,-0.0121951219512195,0.0,,0.0,,0.0,0.0,,,,,,,,,340169821,,,,,"Jšrg Krau§, Frank MŠckler und Hans R. Schšffel",Germany
SENDJ-1_00003895,Trinity International Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.trinityllp.com,30 Crown Place,,,Paul Biggs,Designated Limited Liability Partnership Member,44 2079977040,,,London,London,England,EC2A 4EB,44 2079977040,,9290514.0,,,43.0,,,,,3108963.0,,7036036.0,7036036.0,,,5.9,,,,0.442,,348773560,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003896,Neuberger  Quinn  Gielen  Rubin & Gibber,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.nqgrg.com,1 South St Fl 27,,,Mr Michael L Quinn,President,1 410 332 8550,,,Baltimore,MD,USA,21202-3282,1 410 332 8550,,9288677.0,,,48.0,,0.0,0.0,,,,,,,,,,,,,,621496405,Legal Services Office,,Corporation,,
SENDJ-1_00003897,Lando & Anastasi  Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.lalaw.com,60 State St Fl 23,,,Mr Peter Lando,Partner,1 617 395 7000,,,Boston,MA,USA,02109-1800,1 617 395 7000,,9287501.0,,,35.0,,0.0,0.0,,,,,,,,,,,,,,137161605,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003898,Firefly Legal  Inc.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.fireflylegal.com,19150 88th Ave,,,Mr Kenneth Mcmaster,President,1 708 326 1410,,,Mokena,IL,USA,60448-8135,1 708 326 1410,,9286811.0,,,75.0,,0.0,0.0,,,,,,,,,,,,,,932313679,Legal Services Office,,Corporation,Global Ultimate,Firefly Legal  Inc.,USA
SENDJ-1_00003899,Kyoritsu Tokkyo Jimusho,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.kyoritsupat.jp,3-2-5  Meieki  Nakamura-Ku,,,Hiroshi Okawa,Senior Partner,81 525839720,,,Nagoya,AIC,Japan,450-0002,81 525839720,,9285017.0,,,29.0,,,,,,,,,,,,,,,,,693262957,Legal Services Office,,,,
SENDJ-1_00003900,Wade Clark Mulcahy Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.wcmlaw.com,180 Maiden Ln Ste 904,,,Mr Dennis M Wade,Partner,1 212 267 1900,,,New York,NY,USA,10038-5186,1 212 267 1900,,9283101.0,,,57.0,,0.0,0.0,,,,,,,,,,,,,,877638262,Law Firm,,Limited Liability Partnership,,
SENDJ-1_00003901,Pillinger Miller Tarallo  Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.pmtlawfirm.com,555 Taxter Rd Ste 5,,,Mr Nicholas Tarallo,Partner,1 914 703 6300,,,Elmsford,NY,USA,10523-2336,1 914 703 6300,,9277160.0,,,6.0,,0.0,0.0,,,,,,,,,,,,,,3753817,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003902,Quay Solutions Pty Ltd,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.gdlaw.com.au,L 40 161 Castlereagh St,,,Michael Joseph Gillis,Director,61 293941144,,,Sydney,NSW,Australia,2000,61 293941144,,9275844.0,,,30.0,,,,,,,,,,,,,,,,,741002745,Legal Services Office,,Corporation,,
SENDJ-1_00003903,Thierry Thomas  Arnaud Houis  Arnaud Girard  Marie-Virginie Durand  Pierre Villatte  Julie Brement  Cecile...,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,,3 Rue Victor Hugo,,,Arnaud Xavier Houis,Managing Partner,33 240324500,,,Reze,PDL,France,44400,33 240324500,,9274245.0,,,79.0,,,,,86674.0,,44342367.0,44342366.0,,,1.0,,,,0.002,,260962485,Legal Services Office,,Corporation,,
SENDJ-1_00003904,Community Legal Aid Society Inc,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,Belfint Lyons & Shuman Pa Wil,http://www.declasi.org,100 W 10th St Ste 801,,,Mr William Dunn,Director,1 302 757 7001,,,Wilmington,DE,USA,19801-6605,1 302 757 7001,,9274089.0,,,100.0,,0.0,0.0,,,,,,,,,,,,,,92860725,Legal Services Office,,Corporation,,
SENDJ-1_00003905,Wolf Theiss P Daszkowski Sp—lka Komandytowa,Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.wolftheiss.com,Ul. Marszalkowska 107,,,Daszkowski Peter Martin,Associate Partner,48 223788900,48 223788901,,Warszawa,Mazowieckie,Poland,00-110,48 223788900,48 223788901,9271132.0,,,2.0,,,,,,,,,,,,,,,,,367976136,Legal Services Office,,Partnership of Unknown Type,,
SENDJ-1_00003906,Oliff Plc,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.oliff.com,11 Canal Center Plz # 200,,,Mr James A Oliff,Member,1 703 836 6400,,,Alexandria,VA,USA,22314-1595,1 703 836 6400,,9270415.0,,,132.0,,0.0,0.0,,,,,,,,,,,,,,135679843,Legal Services Office,,Corporation,,
SENDJ-1_00003907,Hughes Socol Piers Resnick & Dym  Ltd.,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.hsplegal.com,70 W Madison St Ste 4000,,,Mr Matthew Piers,President,1 312 580 0100,,,Chicago,IL,USA,60602-4698,1 312 580 0100,,9269408.0,,,65.0,,0.0,0.0,,,,,,,,,,,,,,144188018,Legal Services Office,,Corporation,,
SENDJ-1_00003908,Lyfe Law  Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.lyfe.com,864 S Robertson Blvd,,,Mr Sam Manouchehri,Chief Executive Officer,1 888 203 1422,,,Los Angeles,CA,USA,90035-1629,1 888 203 1422,,9259000.0,,,46.0,,0.0,0.0,,,,,,,,,,,,,,118723968,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003909,Frettens Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.frettens.co.uk,The Saxon Centre,Bargates,,Matthew Fretten,Designated Limited Liability Partnership Member,44 1202980172,,,Christchurch,Dorset,England,BH23 1PZ,44 1202980172,,9254480.0,,,96.0,,,,,,,4435991.0,4435991.0,,,4.7,,,,,,349589866,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003910,Carruthers & Roth  P.A.,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.crlaw.com,235 N Edgeworth St,,,Mr Kenneth M Greene,President,1 336 379 8651,,,Greensboro,NC,USA,27401-2217,1 336 379 8651,,9254248.0,,,59.0,,0.0,0.0,,,,,,,,,,,,,,112239405,Legal Services Office,,Corporation,,
SENDJ-1_00003911,Okabayashi Law Office,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.okabayashi-lo.com,2-10-4  Yoyogi,Shinjukutsuji Bldg. 8f.,,Toshio Okabayashi,Senior Partner,81 353332355,,,Shibuya-Ku,TKY,Japan,151-0053,81 353332355,,9248241.0,,,58.0,,,,,,,,,,,,,,,,,712698596,Legal Services Office,,Corporation,Global Ultimate,Okabayashi Law Office,Japan
SENDJ-1_00003912,Abrams Fensterman  Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.abramslaw.com,3 Dakota Dr Ste 300,,,Mr Robert G Fensterman,Partner,1 516 328 2300,,,Lake Success,NY,USA,11042-1167,1 516 328 2300,,9242839.0,,,50.0,,0.0,0.0,,,,,,,,,,,,,,111824868,Legal Services Office,,Limited Liability Partnership,,Abrams  Fensterman  Fensterman  Eisman  Formato  Ferrara & Wolf  Llp,USA
SENDJ-1_00003913,Brooks  Pierce  Mclendon  Humphrey & Leonard  Llp,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.brookspierce.com,230 N Elm St 2000 Rnssnce,,,Mr Edward C Winslow II,Partner,1 336 373 8850,,,Greensboro,NC,USA,27401,1 336 373 8850,,9242765.0,,,150.0,,0.0,0.0,,,,,,,,,,,,,,89902480,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003914,Communicourt Limited,Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.communicourt.co.uk,Trigate,210-222 Hagley Road West,,William Scrimshire,Director,44 1216630931,,,Oldbury,W MI,England,B68 0NP,44 1216630931,,9241762.0,,,21.0,,,,,,,3797038.0,3797038.0,,,2.8,,,,,,217165358,Legal Services Office,,Corporation,,Literacy Capital Plc,United Kingdom
SENDJ-1_00003915,Ally Capital Corporation,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,,1400-550 Burrard St,,,Erick Harris,President,1 604 684 6633,,,Vancouver,BC,Canada,V6C 2B5,1 604 684 6633,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,205224475,Legal Services Office,,Corporation,,
SENDJ-1_00003916,Delzotto  Zorzi Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.dzlaw.com,D-4810 Dufferin St,,,Elvio Delzotto,Partner,1 416 665 5555,,,North York,ON,Canada,M3H 5S8,1 416 665 5555,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,209838457,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003917,Devry Smith Frank Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.devrylaw.ca,100-95 Barber Greene Rd,,,Bill Smith,Partner,1 416 449 1400,,,North York,ON,Canada,M3C 3E9,1 416 449 1400,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,256637463,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003918,Fireman Lofranco Management Inc,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,,1300-5255 Yonge St,,,Rocky Lofranco,Partner,,,,North York,ON,Canada,M2N 6P4,,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,256630450,Legal Services Office,,Partnership of Unknown Type,,
SENDJ-1_00003919,Myers Weinberg Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.myersfirm.com,724-240 Graham Ave,,,Leonard Weinberg,Partner,1 204 942 0501,,,Winnipeg,MB,Canada,R3C 0J7,1 204 942 0501,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,251105417,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003920,Ottenheimer Baker,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.ottenheimerbaker.com,600-10 Fort William Pl,,,John Baker,Partner,1 709 722 7584,,,St. John's,NL,Canada,A1C 1K4,1 709 722 7584,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,242602258,Legal Services Office,,Partnership of Unknown Type,,
SENDJ-1_00003921,Pomer & Boccia Professional Corporation,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.pomerandboccia.com,212-4000 Steeles Ave W,,,David Pomer,Director,1 416 213 7450,,,Woodbridge,ON,Canada,L4L 4V9,1 416 213 7450,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,200081995,Legal Services Office,,Corporation,,
SENDJ-1_00003922,Richter Inc,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.richter.ca,1981 Av Mcgill College Etage 12eme,,,Tasso Lagios,President & Board Member,1 514 934 3400,,,Montreal,QC,Canada,H3A 0G6,1 514 934 3400,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,257370924,Legal Services Office,,Corporation,,
SENDJ-1_00003923,Roper Greyell Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.ropergreyell.com,1850-745 Thurlow St,,,Thomas Roper,Partner,1 604 806 0922,,,Vancouver,BC,Canada,V6E 0C5,1 604 806 0922,,9240660.0,,,60.0,,,,,,,,,,,,,,,,,243895039,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003924,Betts  Patterson & Mines  P.S.,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,Peterson Sullivan Llp Seattle,http://www.bpmlaw.com,701 Pike St Ste 1025,,,Mr Lawrence Gottlieb,President,1 206 292 9988,,,Seattle,WA,USA,98101-3915,1 206 292 9988,,9237904.0,,,62.0,,0.0,0.0,,,,,,,,,,,,,,75745935,Legal Services Office Legal Services Office,,Corporation,,
SENDJ-1_00003925,Call & Jensen  Apc,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.calljensen.com,610 Nwport Ctr Dr Ste 700,,,Mr Wayne W Call,President,1 949 717 3000,,,Newport Beach,CA,USA,92660,1 949 717 3000,,9237446.0,,,50.0,,0.0,0.0,,,,,,,,,,,,,,78430249,Legal Services Office,,Corporation,,
SENDJ-1_00003926,Modrall  Sperling  Roehl  Harris & Sisk  P.A,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.modrall.com,500 4th St Nw Ste 1000,,,R E Thompson,President,1 505 848 1800,,,Albuquerque,NM,USA,87102-2186,1 505 848 1800,,9236216.0,,,180.0,,0.0,0.0,,,,,,,,,,,,,,94148020,Legal Services Office,,Corporation,,
SENDJ-1_00003927,Disability Advocates  Inc.,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,Lubbe & Hosey Cpas Pc Albany,http://www.drny.org,725 Broadway Ste 450,,,Mr Cliff Zucker,Director,1 518 432 7861,,,Albany,NY,USA,12207,1 518 432 7861,,9233828.0,,,7.0,,-0.04,0.0,,,,,,,,,,,,,,781385869,Legal Services Office,,Non-Profit Organization,,
SENDJ-1_00003928,Delayfix S A,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.delayfix.com,Ul. Ks. Ignacego Skorupki 5,,,Maciejewski Marcin,President Board Of Directors,48 222929222,,,Warszawa,Mazowieckie,Poland,00-546,48 222929222,,9232067.0,,,25.0,,,,,,,,,,,,,,,,,427437080,Legal Services Office,,Corporation,,
SENDJ-1_00003929,Ray  Mcchristian & Jeans  P.C,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.raylaw.com,5822 Cromo Dr Ste 400,,,Mr Jeffry H Ray,President,1 915 832 7200,,,El Paso,TX,USA,79912-5555,1 915 832 7200,,9231287.0,,,81.0,,0.0,0.0,,,,,,,,,,,,,,622806925,Legal Services Office,,Corporation,,
SENDJ-1_00003930,Hiramatsu Go Horitsu Jimusho  Legal Professional Corporation,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.hiramatsu-go-law.com,6-2-1  Ginza,Daaiwaginzabldg.7f.,,Go Hiramatsu,Senior Partner,81 362806471,,,Chuo-Ku,TKY,Japan,104-0061,81 362806471,,9230256.0,,,129.0,,,,,,,,,,,,,,,,,691639297,Legal Services Office,,Corporation,Global Ultimate,Hiramatsu Go Horitsu Jimusho  Legal Professional Corporation,Japan
SENDJ-1_00003931,Kreis  Enderle  Hudgins & Borsos  P.C.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.kreisenderle.com,750 Trade Cntre Way Ste 2,,,Mr Russell Kreis,President,1 269 324 3000,,,Portage,MI,USA,49002,1 269 324 3000,,9229262.0,,,95.0,,0.0,0.0,,,,,,,,,,,,,,151935038,Legal Services Office,,Corporation,,Kreis  Enderle  Hudgins & Borsos  P.C.,USA
SENDJ-1_00003932,Miller Starr Regalia  A Professional Law Corporation,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.msrlegal.com,1331 N Calif Blvd Fl 5,,,Mr Anthony M Leones,Chief Executive Officer,1 925 935 9400,,,Walnut Creek,CA,USA,94596-4537,1 925 935 9400,,9227483.0,,,100.0,,0.0,0.0,,,,,,,,,,,,,,76526136,Legal Services Office,,Corporation,,Miller Starr Regalia  A Professional Law Corporation,USA
SENDJ-1_00003933,Idbi Trusteeship Services Limited,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.idbitrustee.co.in,Ground Floor Asian Building,17  R Kamani Marg,,Pradeep Kumar Malhotra,Managing Director,91 2240807000,,,Mumbai,MH,India,400001,91 2240807000,,9227376.0,,,93.0,,,,,,,,,,,,,,,,,677971050,Legal Services Office,,State-Owned Company,Global Ultimate,Idbi Trusteeship Services Limited,India
SENDJ-1_00003934,Dewey Ent Le Beuf,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.dl.com,1 Minster Court,,,S Aldred,Partner,,,,London,London,England,EC3R 7AA,,,9227089.0,,,250.0,,,,,,,,,,,,,,,,,217713470,Legal Services Office,,Partnership of Unknown Type,,
SENDJ-1_00003935,Goulstorrs And Co.  Inc.,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.goulstonstorrs.com,One Post Office Sq 25th F,,,Mr Thomas G Sitzmann,President,1 617 482 1776,,,Boston,MA,USA,02109-2115,1 617 482 1776,,9227075.0,,,400.0,,0.0,0.0,,,,,,,,,,,,,,79511846,Legal Services Office,,Corporation,,Goulstorrs And Co.  Inc.,USA
SENDJ-1_00003936,Robalino Abogados Ecuador Ferec S.A.,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.robalinolaw.com,Av. 12 De Octubre N26-48,Y Lincoln,,Javier Robalino Orellana,,593 23810950,,,Quito,P,Ecuador,,593 23810950,,9225938.0,,,90.0,,,,,,,,,,,,,,,,,815991412,Legal Services Office,,Corporation,,
SENDJ-1_00003937,Estudio Grau S. Civil De R.L.,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.cms.law,Av. Santa Maria 130,(Piso 1),,Augusto Jose Arce Ugarte,Manager,51 15139430,51 15139435,,Lima,LIM,Peru,15074,51 15139430,51 15139435,9217729.0,,,46.0,,,,,,,,,,,,,,,,,934832486,Legal Services Office,,Non-Profit Organization,,
SENDJ-1_00003938,Lyons  Doughty & Veldhuis Pc,Headquarters,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.ldvlaw.com,136 Gaither Dr Ste 100,,,Mr David R Lyons,President,1 856 222 0166,,,Mount Laurel,NJ,USA,08054-2239,1 856 222 0166,,9216553.0,,,53.0,,0.0,0.0,,,,,,,,,,,,,,876879073,Legal Services Office,,Corporation,,
SENDJ-1_00003939,Peirsonpatterson  Llp,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.peirsonlaw.com,13750 Omega Rd,,,Chris A Peirson,Member,1 972 392 7770,,,Dallas,TX,USA,75244-4516,1 972 392 7770,,9213827.0,,,100.0,,0.0,0.0,,,,,,,,,,,,,,144971397,Legal Services Office,,Limited Liability Partnership,,
SENDJ-1_00003940,Fidelis Legal Services Limited,Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.fidelislegalservices.co.uk,Nibley House,5 Low Moor Road,,Andrew Townsend,Director,44 3336001000,,,Lincoln,LINC,England,LN6 3JY,44 3336001000,,9208771.0,,,17.0,,,,,,,9192831.0,9192831.0,,,1.2,,,,,,221560681,Legal Services Office,,Corporation,,Haig Legal Group Limited,England
SENDJ-1_00003941,Robinson Gray Stepp & Laffitte  Llc,Single Location,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.robinsongray.com,1310 Gadsen St,,,Thornwell Sowell,Member,1 803 929 1400,,,Columbia,SC,USA,29201,1 803 929 1400,,9200216.0,,,60.0,,0.0,0.0,,,,,,,,,,,,,,946203536,Legal Services Office,,Limited Liability Company,,
SENDJ-1_00003942,Weightmans Solicitors Limited,Subsidiary,Unlisted,Legal Services,8111,Legal Services,541110,Offices of Lawyers,74.11,Legal activities,,,,http://www.weightmans.com,The Plaza,100 Old Hall Street,,Christopher Lewis,Director,44 1512272601,,,Liverpool,Merseyside,England,L3 9QJ,44 1512272601,,9198022.0,,,10.0,,,,,,,,,,,,,,,,,289064594,Legal Services Office,,Corporation,,Weightmans Llp,England
SENDJ-1_00003943,Bazhong Bazhou District Hongqiao Service,Single Location,Unlisted,Legal Services,6541,Title Abstract Offices,541191,Title Abstract and Settlement Offices,74.11,Legal activities,,,,,No.2  Zhangsixun St.  Bazhou District,,,Huiping Liu,Director-General,86 8275225415,,,Bazhong,SC,China,636002,86 8275225415,,9197000.0,,,5.0,,,,,,,,,,,,,,,,,544614292,Title Abstract Office,,Corporation,,
SENDJ-1_00003944,Gansu Xinxibu Science & Technology Development Co.  Ltd.,Single Location,Unlisted,Legal Services,6541,Title Abstract Offices,541191,Title Abstract and Settlement Offices,74.11,Legal activities,,,,,No.237  Qingyang Road  Chengguan District,,,Jun Li,Executive Director,86 9318375453,,,Lanzhou,GS,China,730030,86 9318375453,,9197000.0,,,10.0,,,,,,,,,,,,,,,,,545438364,Title Abstract Office,,Corporation,,
SENDJ-1_00003945,Haikou Qiongdi Real Estate Evaluation Co.  Ltd.,Single Location,Unlisted,Legal Services,6541,Title Abstract Offices,541191,Title Abstract and Settlement Offices,74.11,Legal activities,,,,,No.1886-1  Floor 16  Hongyuan Securities Mansion  No.30  Longkun,,,Guangmao Li,Supervisor,86 89868542011,,,Haikou,HI,China,570105,86 89868542011,,9197000.0,,,5.0,,,,,,,,,,,,,,,,,530091831,Title Abstract Office,,Corporation,,
